pathway,Label,Bin.Id,SITE,Average_Abundance_at_Site,Domain,Phylum,Class,Order,Family,plot_classification
cysC,Sulfur_Assimilation,1015_Q2_concoct.254,QUI,2.213108123,d__Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,Other
cysDN_sat,Sulfur_Assimilation,0715_SJ02_40_101,SJO,7.003054392,d__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Polyangiaceae,Other
cysDN_sat,Sulfur_Assimilation,1015_Q2_15,QUI,1.750607377,d__Bacteria,p__Myxococcota,c__Polyangia,o__Palsa-1104,f__Palsa-1104,Other
cysDN_sat,Sulfur_Assimilation,1015_Q2_427,QUI,1.81305547,d__Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__SHYZ01,Other
cysDN_sat,Sulfur_Assimilation,1015_Q2_concoct.254,QUI,2.213108123,d__Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,Other
cysH,Sulfur_Assimilation,0715_SJ02_40_101,SJO,7.003054392,d__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Polyangiaceae,Other
cysH,Sulfur_Assimilation,1015_Q2_15,QUI,1.750607377,d__Bacteria,p__Myxococcota,c__Polyangia,o__Palsa-1104,f__Palsa-1104,Other
cysH,Sulfur_Assimilation,1015_Q2_427,QUI,1.81305547,d__Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__SHYZ01,Other
cysH,Sulfur_Assimilation,1015_Q2_concoct.254,QUI,2.213108123,d__Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,Other
cysJI_sir,Dissimilatory_Sulfur,0715_SJ02_40_101,SJO,7.003054392,d__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Polyangiaceae,Other
cysJI_sir,Dissimilatory_Sulfur,1015_Q2_15,QUI,1.750607377,d__Bacteria,p__Myxococcota,c__Polyangia,o__Palsa-1104,f__Palsa-1104,Other
cysJI_sir,Dissimilatory_Sulfur,1015_Q2_427,QUI,1.81305547,d__Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__SHYZ01,Other
cysJI_sir,Dissimilatory_Sulfur,1015_Q2_concoct.254,QUI,2.213108123,d__Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,Other
nasA,Nitrogen_Assimilation,0715_SJ02_40_101,SJO,7.003054392,d__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Polyangiaceae,Other
nasA,Nitrogen_Assimilation,1015_Q2_427,QUI,1.81305547,d__Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__SHYZ01,Other
nirBD,Nitrogen_Assimilation,0715_SJ02_40_101,SJO,7.003054392,d__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Polyangiaceae,Other
nirBD,Nitrogen_Assimilation,1015_Q2_15,QUI,1.750607377,d__Bacteria,p__Myxococcota,c__Polyangia,o__Palsa-1104,f__Palsa-1104,Other
nirBD,Nitrogen_Assimilation,1015_Q2_427,QUI,1.81305547,d__Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__SHYZ01,Other
nirK_nirS,Denitrification,1015_Q2_concoct.254,QUI,2.213108123,d__Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,Other
norBC,Denitrification,1015_Q2_15,QUI,1.750607377,d__Bacteria,p__Myxococcota,c__Polyangia,o__Palsa-1104,f__Palsa-1104,Other
nosZ,Denitrification,1015_Q2_427,QUI,1.81305547,d__Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__SHYZ01,Other
ureABC,NH4_pH_Homeostasis,0715_SJ02_40_101,SJO,7.003054392,d__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Polyangiaceae,Other
ureABC,NH4_pH_Homeostasis,1015_Q2_427,QUI,1.81305547,d__Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__SHYZ01,Other
ureABC,NH4_pH_Homeostasis,1015_Q2_concoct.254,QUI,2.213108123,d__Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,Other
Acetogenesis,Acetogenesis,0116_SJ02_40_093,SJO,4.671026,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
Acetogenesis,Acetogenesis,1015_Q2_concoct.78,QUI,1.904139797,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
Acetogenesis,Acetogenesis,1015_Q2.40_452,QUI,2.604129546,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
cooS_coxMS,cooS_coxMS,0116_SJ02_40_093,SJO,4.671026,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
cooS_coxMS,cooS_coxMS,1015_BV01_concoct_93,BVA,4.937048019,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
cooS_coxMS,cooS_coxMS,1015_Q2_concoct.78,QUI,1.904139797,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
cooS_coxMS,cooS_coxMS,1015_Q2.40_452,QUI,2.604129546,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
ethanol_fermentation,ethanol_fermentation,0116_SJ02_40_093,SJO,4.671026,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
ethanol_fermentation,ethanol_fermentation,1015_BV01_concoct_93,BVA,4.937048019,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
ethanol_fermentation,ethanol_fermentation,1015_Q2_concoct.78,QUI,1.904139797,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
ethanol_fermentation,ethanol_fermentation,1015_Q2.40_452,QUI,2.604129546,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
fructose_degradation,fructose_degradation,0116_SJ02_40_093,SJO,4.671026,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
fructose_degradation,fructose_degradation,1015_BV01_concoct_93,BVA,4.937048019,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
fructose_degradation,fructose_degradation,1015_Q2_concoct.78,QUI,1.904139797,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
fructose_degradation,fructose_degradation,1015_Q2.40_452,QUI,2.604129546,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
galactose_degradation,galactose_degradation,1015_Q2_concoct.78,QUI,1.904139797,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
galacturonic_acid_degradation,galacturonic_acid_degradation,0116_SJ02_40_093,SJO,4.671026,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
galacturonic_acid_degradation,galacturonic_acid_degradation,1015_BV01_concoct_93,BVA,4.937048019,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
galacturonic_acid_degradation,galacturonic_acid_degradation,1015_Q2_concoct.78,QUI,1.904139797,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
galacturonic_acid_degradation,galacturonic_acid_degradation,1015_Q2.40_452,QUI,2.604129546,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
Hydrogenase_G4_FeFe,Hydrogenase_G4_FeFe,0116_SJ02_40_093,SJO,4.671026,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
Hydrogenase_G4_FeFe,Hydrogenase_G4_FeFe,1015_BV01_concoct_93,BVA,4.937048019,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
Hydrogenase_G4_FeFe,Hydrogenase_G4_FeFe,1015_Q2_concoct.78,QUI,1.904139797,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
Hydrogenase_G4_FeFe,Hydrogenase_G4_FeFe,1015_Q2.40_452,QUI,2.604129546,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
lactate_fermentation,lactate_fermentation,1015_BV01_concoct_93,BVA,4.937048019,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
mannose_degradation,mannose_degradation,0116_SJ02_40_093,SJO,4.671026,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
xylose_degradation_oxidoreductase_pathway,xylose_degradation_oxidoreductase_pathway,0116_SJ02_40_093,SJO,4.671026,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
xylose_degradation_oxidoreductase_pathway,xylose_degradation_oxidoreductase_pathway,1015_BV01_concoct_93,BVA,4.937048019,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
xylose_degradation_oxidoreductase_pathway,xylose_degradation_oxidoreductase_pathway,1015_Q2_concoct.78,QUI,1.904139797,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
xylose_degradation_oxidoreductase_pathway,xylose_degradation_oxidoreductase_pathway,1015_Q2.40_452,QUI,2.604129546,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
aprAB,Sulfur_Assimilation,0116_SJ02_40_093,SJO,4.671025881,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
aprAB,Sulfur_Assimilation,1015_Q2_concoct.78,QUI,1.904139797,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
cysDN_sat,Sulfur_Assimilation,0116_SJ02_40_093,SJO,4.671025881,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
cysDN_sat,Sulfur_Assimilation,1015_Q2_concoct.78,QUI,1.904139797,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
cysJI_sir,Dissimilatory_Sulfur,1015_BV01_concoct_93,BVA,4.937048019,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
dsrAB,Dissimilatory_Sulfur,0116_SJ02_40_093,SJO,4.671025881,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
dsrAB,Dissimilatory_Sulfur,1015_BV01_concoct_93,BVA,4.937048019,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
dsrAB,Dissimilatory_Sulfur,1015_Q2_concoct.78,QUI,1.904139797,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
dsrAB,Dissimilatory_Sulfur,1015_Q2.40_452,QUI,2.604129546,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
napAB_narGH,Denitrification,0116_SJ02_40_093,SJO,4.671025881,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
napAB_narGH,Denitrification,1015_BV01_concoct_93,BVA,4.937048019,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
nirBD,Nitrogen_Assimilation,0116_SJ02_40_093,SJO,4.671025881,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
norBC,Denitrification,0116_SJ02_40_093,SJO,4.671025881,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
norBC,Denitrification,1015_BV01_concoct_93,BVA,4.937048019,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
norBC,Denitrification,1015_Q2_concoct.78,QUI,1.904139797,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
phsA,Dissimilatory_Sulfur,0116_SJ02_40_093,SJO,4.671025881,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
phsA,Dissimilatory_Sulfur,1015_BV01_concoct_93,BVA,4.937048019,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
phsA,Dissimilatory_Sulfur,1015_Q2_concoct.78,QUI,1.904139797,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
ureABC,NH4_pH_Homeostasis,0116_SJ02_40_093,SJO,4.671025881,d__Bacteria,p__Desulfobacterota,c__SM23-61,o__SM23-61,f__SM23-61,SM23-61
Acetogenesis,Acetogenesis,0116_SJ02_40_195,SJO,2.98431,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
Acetogenesis,Acetogenesis,0116_SJ02_40_318,SJO,4.585679,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
Acetogenesis,Acetogenesis,0216_BV02_MP05.61.filtered,BVA,6.879448,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__BM002,f__BM002,Syntrophobacteria
arabinogalactan_degradation,arabinogalactan_degradation,0116_SJ02_40_318,SJO,4.585679,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
cooS_coxMS,cooS_coxMS,0116_SJ02_206,SJO,2.936474,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
cooS_coxMS,cooS_coxMS,0116_SJ02_40_195,SJO,2.98431,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
galactose_degradation,galactose_degradation,0116_SJ02_40_318,SJO,4.585679,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
Hydrogenase_G4_FeFe,Hydrogenase_G4_FeFe,0116_SJ02_206,SJO,2.936474,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
Hydrogenase_G4_FeFe,Hydrogenase_G4_FeFe,0116_SJ02_40_195,SJO,2.98431,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
Hydrogenase_G4_FeFe,Hydrogenase_G4_FeFe,0116_SJ02_40_318,SJO,4.585679,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
Hydrogenase_G4_FeFe,Hydrogenase_G4_FeFe,0815_BV2_BMC3C_110,BVA,3.311757548,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
lactate_fermentation,lactate_fermentation,0116_SJ02_206,SJO,2.936474,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
lactate_fermentation,lactate_fermentation,0116_SJ02_40_195,SJO,2.98431,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
lactate_fermentation,lactate_fermentation,0116_SJ02_40_318,SJO,4.585679,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
lactate_fermentation,lactate_fermentation,0216_BV02_MP05.61.filtered,BVA,6.879448,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__BM002,f__BM002,Syntrophobacteria
mannose_degradation,mannose_degradation,0116_SJ02_206,SJO,2.936474,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
mannose_degradation,mannose_degradation,0116_SJ02_40_195,SJO,2.98431,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
mannose_degradation,mannose_degradation,0116_SJ02_40_318,SJO,4.585679,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
mannose_degradation,mannose_degradation,0815_BV2_BMC3C_110,BVA,3.311757548,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
proprionate_fermentation,proprionate_fermentation,0116_SJ02_40_318,SJO,4.585679,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
aprAB,Sulfur_Assimilation,0116_SJ02_40_195,SJO,2.984309559,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
aprAB,Sulfur_Assimilation,0116_SJ02_40_318,SJO,4.585678687,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
aprAB,Sulfur_Assimilation,0216_BV02_MP05.61,BVA,6.879447598,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__BM002,f__BM002,Syntrophobacteria
aprAB,Sulfur_Assimilation,0815_BV2_BMC3C_110,BVA,3.311757548,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
cyc2,Iorn,0116_SJ02_206,SJO,2.936474248,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
cyc2,Iorn,0116_SJ02_40_195,SJO,2.984309559,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
cysDN_sat,Sulfur_Assimilation,0116_SJ02_206,SJO,2.936474248,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
cysDN_sat,Sulfur_Assimilation,0116_SJ02_40_195,SJO,2.984309559,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
cysDN_sat,Sulfur_Assimilation,0116_SJ02_40_318,SJO,4.585678687,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
cysDN_sat,Sulfur_Assimilation,0216_BV02_MP05.61,BVA,6.879447598,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__BM002,f__BM002,Syntrophobacteria
cysDN_sat,Sulfur_Assimilation,0815_BV2_BMC3C_110,BVA,3.311757548,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
dsrAB,Dissimilatory_Sulfur,0116_SJ02_40_195,SJO,2.984309559,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
dsrAB,Dissimilatory_Sulfur,0116_SJ02_40_318,SJO,4.585678687,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
dsrAB,Dissimilatory_Sulfur,0216_BV02_MP05.61,BVA,6.879447598,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__BM002,f__BM002,Syntrophobacteria
dsrAB,Dissimilatory_Sulfur,0815_BV2_BMC3C_110,BVA,3.311757548,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
napAB_narGH,Denitrification,0216_BV02_MP05.61,BVA,6.879447598,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__BM002,f__BM002,Syntrophobacteria
nifHDK,Nitrogen_Assimilation,0116_SJ02_206,SJO,2.936474248,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
nifHDK,Nitrogen_Assimilation,0116_SJ02_40_318,SJO,4.585678687,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
nifHDK,Nitrogen_Assimilation,0815_BV2_BMC3C_110,BVA,3.311757548,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
norBC,Denitrification,0116_SJ02_206,SJO,2.936474248,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
norBC,Denitrification,0116_SJ02_40_195,SJO,2.984309559,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
norBC,Denitrification,0116_SJ02_40_318,SJO,4.585678687,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
sqr_fccAB,Dissimilatory_Sulfur,0116_SJ02_206,SJO,2.936474248,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,Syntrophobacteria
Acetogenesis,Acetogenesis,0116_SJ02_5,SJO,3.08703,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__UBA9159,Thermodesulfovibrionia
Acetogenesis,Acetogenesis,0216_BV02_MP05.2.filtered,BVA,10.09098675,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__SM23-35,Thermodesulfovibrionia
Acetogenesis,Acetogenesis,0216_BV02_MP05.38.filtered,BVA,5.088764271,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__SM23-35,Thermodesulfovibrionia
Acetogenesis,Acetogenesis,0815_BV2_107_001,BVA,16.82270178,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__Dissulfurispiraceae,Thermodesulfovibrionia
Acetogenesis,Acetogenesis,0815_BV2_107_012,BVA,5.085962797,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__SM23-35,Thermodesulfovibrionia
Acetogenesis,Acetogenesis,0815_BV2_20,BVA,6.601199929,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__Dissulfurispiraceae,Thermodesulfovibrionia
Acetogenesis,Acetogenesis,0815_BV2_40_006,BVA,6.745813221,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__Dissulfurispiraceae,Thermodesulfovibrionia
Acetogenesis,Acetogenesis,1015_BV01_40_015,BVA,6.035548103,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__SM23-35,Thermodesulfovibrionia
Acetogenesis,Acetogenesis,1015_Q2_3,QUI,2.172513269,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__UBA9159,Thermodesulfovibrionia
Acetogenesis,Acetogenesis,1015_Q2_442,QUI,2.838248625,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__UBA9159,Thermodesulfovibrionia
Acetogenesis,Acetogenesis,1015_Q2_6,QUI,4.081642553,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__UBA9159,Thermodesulfovibrionia
Acetogenesis,Acetogenesis,1015_Q2_77,QUI,3.268305758,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__UBA9159,Thermodesulfovibrionia
Acetogenesis,Acetogenesis,1015_Q2_BMC3C.2663,QUI,1.994788616,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__SM23-35,Thermodesulfovibrionia
Acetogenesis,Acetogenesis,1015_Q2.40_162,QUI,4.431332566,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__UBA9159,Thermodesulfovibrionia
Acetogenesis,Acetogenesis,BMC3C.913_sub.filtered,BVA,3.706123,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__SM23-35,Thermodesulfovibrionia
cooS_coxMS,cooS_coxMS,0116_SJ02_5,SJO,3.08703,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__UBA9159,Thermodesulfovibrionia
cooS_coxMS,cooS_coxMS,0815_BV2_107_001,BVA,16.82270178,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__Dissulfurispiraceae,Thermodesulfovibrionia
cooS_coxMS,cooS_coxMS,0815_BV2_107_012,BVA,5.085962797,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__SM23-35,Thermodesulfovibrionia
cooS_coxMS,cooS_coxMS,0815_BV2_40_006,BVA,6.745813221,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__Dissulfurispiraceae,Thermodesulfovibrionia
cooS_coxMS,cooS_coxMS,1015_BV01_40_015,BVA,6.035548103,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__SM23-35,Thermodesulfovibrionia
cooS_coxMS,cooS_coxMS,1015_Q2_442,QUI,2.838248625,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__UBA9159,Thermodesulfovibrionia
cooS_coxMS,cooS_coxMS,1015_Q2_6,QUI,4.081642553,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__UBA9159,Thermodesulfovibrionia
cooS_coxMS,cooS_coxMS,1015_Q2_77,QUI,3.268305758,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__UBA9159,Thermodesulfovibrionia
cooS_coxMS,cooS_coxMS,1015_Q2.40_162,QUI,4.431332566,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__UBA9159,Thermodesulfovibrionia
galactose_degradation,galactose_degradation,0216_BV02_MP05.2.filtered,BVA,10.09098675,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__SM23-35,Thermodesulfovibrionia
galactose_degradation,galactose_degradation,1015_Q2_3,QUI,2.172513269,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__UBA9159,Thermodesulfovibrionia
